PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
318229,319208,0,3,3,10750.7,9670.0,9447,13135,2067.9,5982.7,4799.0,4689,8460,2146.1,1472.3,1494.0,1380,1543,83.6,3295.7,3295.0,3264,3328,32.0,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
318460,318460,1,1,1,10620.0,10620.0,10620,10620,0.0,7131.0,7131.0,7131,7131,0.0,1857.0,1857.0,1857,1857,0.0,1632.0,1632.0,1632,1632,0.0,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
318460,318460,1,3,3,10558.0,10622.0,9981,11071,547.8,7618.7,7759.0,7168,7929,399.4,1520.7,1373.0,1349,1840,276.8,1418.7,1440.0,1344,1472,66.6,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
318460,318460,1,1,1,10557.0,10557.0,10557,10557,0.0,8065.0,8065.0,8065,8065,0.0,988.0,988.0,988,988,0.0,1504.0,1504.0,1504,1504,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
318229,319208,0,3,3,10270.3,9885.0,9656,11270,873.3,5467.7,5544.0,5314,5545,133.1,3277.0,2805.0,2805,4221,817.5,1525.7,1536.0,1504,1537,18.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
318229,319208,0,6,6,9793.2,8807.5,7680,15902,3154.8,4384.8,4373.0,3949,4898,407.4,2645.5,1867.5,1686,6556,1923.1,2762.8,2592.0,1760,4448,1151.3,cudaLaunchKernel,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
318229,319208,0,3,3,9709.3,9671.0,9558,9899,173.7,4408.0,4451.0,4312,4461,83.3,1888.0,1850.0,1683,2131,226.4,3413.3,3424.0,3360,3456,48.9,cudaLaunchKernel,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
318460,318460,1,2,2,8747.5,8747.5,7593,9902,1632.7,5625.0,5625.0,4278,6972,1904.9,1682.5,1682.5,1393,1972,409.4,1440.0,1440.0,1343,1537,137.2,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318229,319208,0,3,3,8345.0,8039.0,7975,9021,586.3,4384.7,3984.0,3869,5301,795.6,1826.7,2026.0,1415,2039,356.6,2133.7,2080.0,2016,2305,151.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,318229,0,1,1,8223.0,8223.0,8223,8223,0.0,4916.0,4916.0,4916,4916,0.0,1899.0,1899.0,1899,1899,0.0,1408.0,1408.0,1408,1408,0.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
318229,319208,0,4,4,7933.5,7895.5,7598,8345,327.4,4067.0,4012.0,3762,4482,335.4,1882.5,1866.5,1815,1982,71.5,1984.0,2000.0,1888,2048,69.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
318229,319208,0,7,7,7061.9,6944.0,6605,8448,639.0,3961.6,3631.0,3479,5735,797.0,1902.6,1968.0,1369,2203,283.4,1197.7,1184.0,1152,1344,68.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
