NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,2272,2272.0,2272.0,2272,2272,0.0,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1984,1984.0,1984.0,1984,1984,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::exp_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1952,1952.0,1952.0,1952,1952,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseOrFunctor<bool>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1951,1951.0,1951.0,1951,1951,0.0,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1824,1824.0,1824.0,1824,1824,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1728,1728.0,1728.0,1728,1728,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::log_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1664,1664.0,1664.0,1664,1664,0.0,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1632,1632.0,1632.0,1632,1632,0.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1600,1600.0,1600.0,1600,1600,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)2, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1504,1504.0,1504.0,1504,1504,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1472,1472.0,1472.0,1472,1472,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1377,1377.0,1377.0,1377,1377,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1376,1376.0,1376.0,1376,1376,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1376,1376.0,1376.0,1376,1376,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1312,1312.0,1312.0,1312,1312,0.0,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)1, (int)128, (int)1, (int)16, (int)4>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
:actor_actor_train_rollout_1,PushPop,318460,318460,1,1,1312,1312.0,1312.0,1312,1312,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, int, at::native::binary_internal::MulFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
:nvte_rmsnorm_bwd,PushPop,318460,319219,1,1,21120,21120.0,21120.0,21120,21120,0.0,"void transformer_engine::normalization::rmsnorm_bwd_finalize_general_kernel<__nv_bfloat16, float, (unsigned int)4, (unsigned int)1, (unsigned int)4, (unsigned int)32>(transformer_engine::normalization::BackwardKernelParams)"
:nvte_rmsnorm_bwd,PushPop,318460,319219,1,1,9984,9984.0,9984.0,9984,9984,0.0,"void transformer_engine::normalization::rmsnorm_bwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)4096, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)4096, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>, (bool)0>(transformer_engine::normalization::BackwardKernelParams)"
:nvte_rmsnorm_fwd,PushPop,318229,318229,3,3,20096,6698.7,6720.0,6656,6720,37.0,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
:nvte_rmsnorm_fwd,PushPop,318460,318460,2,2,13504,6752.0,6752.0,6688,6816,90.5,"void transformer_engine::normalization::rmsnorm_fwd_general_kernel<transformer_engine::normalization::Kernel_traits<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)8192, (unsigned int)1, (unsigned int)1, (unsigned int)4, (unsigned int)16, transformer_engine::normalization::Kernel_traits_base<(unsigned int)8192, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, unsigned int, (unsigned int)128>>>(transformer_engine::normalization::ForwardKernelParams)"
NCCL:ncclAllGather,PushPop,318229,318229,5,5,7776543,1555308.6,115584.0,6272,7430464,3285482.0,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllGather,PushPop,318460,318460,3,3,15200,5066.7,4832.0,3936,6432,1264.4,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,318229,318229,185,185,110855892,599221.0,36032.0,33760,8386432,953074.4,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,318229,319208,8,8,401695,50211.9,34511.5,33184,114304,30626.5,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,318460,318460,115,115,38637455,335977.9,36224.0,33216,2125898,458310.1,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,318460,319219,70,105,168386012,1603676.3,1145765.0,32128,22469703,2648763.4,ncclDevKernel_AllReduce_Sum_bf16_RING_LL(ncclDevKernelArgsStorage<(unsigned long)4096>)
NCCL:ncclAllReduce,PushPop,318460,319219,1,80,2201745,27521.8,12415.5,1600,108064,33677.5,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>, (int)4, TrivialOffsetCalculator<(int)2, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)2>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,20,673380,33669.0,33408.0,33121,34593,538.0,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,659238,73248.7,77696.0,57505,77985,8910.3,nvjet_sm90_tst_320x128_64x3_1x2_h_bz_coopB_NTT
NCCL:ncclAllReduce,PushPop,318460,319219,1,19,620931,32680.6,18304.0,18112,49600,15653.0,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_NNT
NCCL:ncclAllReduce,PushPop,318460,319219,1,69,552993,8014.4,2208.0,1440,382754,45789.5,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::CUDAFunctor_add<c10::BFloat16>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,40,492836,12320.9,8672.0,4224,28993,10443.1,"void at::native::<unnamed>::GammaBetaBackwardCUDAKernelTemplate<c10::BFloat16, float, (unsigned int)32, (unsigned int)32, (unsigned int)256, (bool)0, (bool)1, (bool)1>(long, long, const T1 *, const T1 *, const T2 *, const T2 *, T1 *, T1 *)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,19,474529,24975.2,24032.0,23520,27680,1538.1,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,8,440703,55087.9,55104.0,54560,55456,319.2,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_TNT
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,440034,40003.1,39936.0,39456,40736,455.8,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,428353,38941.2,38656.0,38176,40512,711.1,"void <unnamed>::softmax_warp_backward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,414369,37669.9,39392.0,20672,39616,5641.3,nvjet_sm90_tst_256x128_64x4_2x4_h_bz_coopA_NTT
NCCL:ncclAllReduce,PushPop,318460,319219,1,51,397921,7802.4,1216.0,1120,18752,8318.5,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,17,360446,21202.7,14240.0,13823,29855,7784.9,nvjet_sm90_tst_128x128_64x6_4x2_h_bz_TNT
NCCL:ncclAllReduce,PushPop,318460,319219,1,31,344480,11112.3,9440.0,8064,16416,2975.5,nvjet_sm90_tst_128x96_64x7_1x2_h_bz_NNT
NCCL:ncclAllReduce,PushPop,318460,319219,1,76,342565,4507.4,4560.0,2784,6464,1428.2,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,40,336002,8400.0,9920.5,3904,10273,2625.9,"void at::native::<unnamed>::layer_norm_grad_input_kernel_vectorized<c10::BFloat16, float, (bool)1>(const T1 *, const T1 *, const T2 *, const T2 *, const T1 *, T1 *, int)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,274080,30453.3,30464.0,29920,30912,371.8,"void <unnamed>::softmax_warp_forward<float, float, float, (int)10, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,261089,29009.9,28992.0,28928,29248,103.8,nvjet_sm90_tst_256x128_64x4_1x2_h_bz_coopA_NTT
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,256544,28504.9,28448.0,28064,28896,299.2,nvjet_sm90_tst_128x256_64x4_4x1_v_bz_coopA_NNN
NCCL:ncclAllReduce,PushPop,318460,319219,1,38,239966,6314.9,6304.0,4160,8512,2104.5,"void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,54,233893,4331.4,4640.0,2400,5633,966.2,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,35,219902,6282.9,6304.0,3936,9696,2135.2,"void at::native::<unnamed>::vectorized_layer_norm_kernel<c10::BFloat16, float, (bool)1>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,19,205122,10795.9,10912.0,10176,11360,443.0,nvjet_sm90_tst_192x192_64x4_2x1_v_bz_coopB_TNN
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,180130,20014.4,20480.0,16993,21760,1788.3,triton_poi_fused_add_cat_mul_rsub_sigmoid_silu_split_0
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,167200,18577.8,18400.0,18112,20000,597.2,nvjet_sm90_tst_144x128_64x6_1x2_h_bz_TNN
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,165953,15086.6,15104.0,14464,16000,457.6,nvjet_sm90_tst_128x96_64x6_1x2_h_bz_NTT
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,154434,14039.5,14048.0,13568,14304,228.6,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,23,154367,6711.6,1920.0,1216,119616,24614.6,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,145214,13201.3,13120.0,12960,13472,187.3,nvjet_sm90_tst_128x160_64x5_2x1_v_bz_NTT
NCCL:ncclAllReduce,PushPop,318460,319219,1,38,110787,2915.4,2912.5,2624,3424,226.7,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 9)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,26,84672,3256.6,3408.0,1664,4512,1115.6,"void at::native::<unnamed>::CatArrayBatchedCopy_vectorized<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)128, (int)1, (int)16, (int)8>(char *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,82369,7488.1,7424.0,7232,8191,272.8,nvjet_sm90_tst_96x128_64x6_2x1_v_bz_NTN
NCCL:ncclAllReduce,PushPop,318460,319219,1,17,82242,4837.8,4768.0,4480,5152,203.4,triton_poi_fused_add_0
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,82240,7476.4,7392.0,7264,7776,181.1,"void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<c10::BFloat16, at::native::func_wrapper_t<c10::BFloat16, at::native::sum_functor<c10::BFloat16, float, c10::BFloat16>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::BFloat16, (int)4, (int)8>>(T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,11,66753,6068.5,6080.0,5953,6176,60.9,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::BFloat16>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,1,57088,57088.0,57088.0,57088,57088,0.0,"void at::native::<unnamed>::embedding_backward_feature_kernel<c10::BFloat16, float, long>(const T3 *, const T1 *, T1 *, int, long, int)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,8,52354,6544.3,6544.5,6369,6752,137.7,triton_poi_fused_mul_silu_split_0
NCCL:ncclAllReduce,PushPop,318460,319219,1,22,47681,2167.3,2160.0,2080,2305,72.8,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,17,37187,2187.5,2304.0,1984,2433,170.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,30,36033,1201.1,1200.0,1152,1344,48.1,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,30719,3413.2,3424.0,3328,3488,53.0,"void at::native::triu_tril_kernel<float, int, (bool)1, (int)2, (bool)0>(at::cuda::detail::TensorInfo<T1, T2>, at::cuda::detail::TensorInfo<const T1, T2>, long, long, T2)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,15,29760,1984.0,2016.0,1888,2048,58.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,9,29376,3264.0,3264.0,3231,3328,32.1,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,8,13086,1635.8,1648.0,1536,1760,69.6,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
NCCL:ncclAllReduce,PushPop,318460,319219,1,1,5791,5791.0,5791.0,5791,5791,0.0,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
